STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,FREQ,Fréquence d'observation,MEASURE,Mesure,CLIM_ACT_POL,Actions et politiques en matière de climat,UNIT_MEASURE,Unité de mesure,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur de l'observation,OBS_STATUS,État de l'observation,UNIT_MULT,Multiplicateur d'unités,DECIMALS,Décimales
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2004,,0,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2005,,0,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2006,,0,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2007,,0,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2008,,0,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2009,,0,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2010,,0,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2011,,7,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2012,,7,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2013,,7,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2014,,7,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2015,,10,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2016,,10,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2017,,10,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2018,,10,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2019,,10,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,TUR,Türkiye,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_MEPS_MOTOR,Norme minimale de performance énergétique pour les moteurs électriques,0_TO_10,Échelle 0-10,2020,,10,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1990,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1991,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1992,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1993,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1994,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1995,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1996,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1997,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1998,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1999,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2000,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2001,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2002,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2003,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2004,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2005,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2006,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2007,,2.3333333,,E,Estimated value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2008,,3.3333333,,E,Estimated value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2009,,2.3333333,,E,Estimated value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2010,,2,,E,Estimated value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2011,,2.3333333,,E,Estimated value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2012,,2,,E,Estimated value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2013,,2.6666667,,E,Estimated value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2014,,2.3333333,,E,Estimated value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2015,,1.6666666,,E,Estimated value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2016,,1.3333334,,E,Estimated value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2017,,2,,E,Estimated value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2018,,2,,E,Estimated value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2019,,1.6666666,,E,Estimated value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BGR,Bulgarie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2020,,2,,E,Estimated value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1990,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1991,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1992,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1993,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1994,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1995,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1996,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1997,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1998,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1999,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2000,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2001,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2002,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2003,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2004,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2005,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2006,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2007,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2008,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2009,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2010,,5,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2011,,5,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2012,,5,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2013,,5,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2014,,5,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2015,,5,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2016,,10,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,IND,Inde,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2017,,10,,A,Normal value,0,Units,2,Two
